CNJ,CNJYear,NATURE,SUBJECT,IsCriminal,JusticeSegmentVerifier,NatureVerifier,NatureVerifier2,SubjectVerifier,IsCriminalVerifier
8007770-26.2020.8.05.0022,2020,PROCEDIMENTO COMUM CÍVEL,,FALSE,ok,no,no,vazio,false
0008178-89.2022.8.17.2370,2022,PROCEDIMENTO COMUM CÍVEL,DIREITO ADMINISTRATIVO E OUTRAS MATRIAS DE DIREITO PÚBLICO (9985) - Atos Administrativos (9997) - Abuso de Poder (10894,FALSE,ok,no,no,no,false
0300813-32.2015.8.24.0018,2015,PROCEDIMENTO COMUM CÍVEL,Assistência Judiciária Gratuita - Acidente de Trânsito,FALSE,ok,no,no,no,false
0000021-69.2016.8.17.2910,2016,PROCEDIMENTO COMUM CÍVEL,Contratos Bancários (9607),FALSE,ok,no,no,no,false
8067259-23.2021.8.05.0001,2021,PROCEDIMENTO COMUM CÍVEL,DIREITO DO CONSUMIDOR (1156) - Responsabilidade do Fornecedor (6220) - Indenização por Dano Moral (7779) - Inclusão Indevida em Cadastro de Inadimplentes (6226,FALSE,ok,no,no,no,false
0809390-19.2021.8.18.0140,2021,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL (899) - Obrigações (7681) - Inadimplemento (7691) - Perdas e Danos (7698,FALSE,ok,no,no,no,false
5004209-79.2022.8.21.0038,2022,PROCEDIMENTO COMUM CÍVEL,"Contratos Bancários, Espécies de contratos, Obrigações, DIREITO CIVIL",FALSE,ok,no,no,no,false
1000426-25.2014.8.26.0286,2014,PROCEDIMENTO COMUM CÍVEL,Espécies de Contratos,FALSE,ok,no,no,no,false
1038780-83.2021.4.01.3300,2021,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL (899) - Obrigaões (7681) - Espécies de Contratos (9580) - Sistema Financeiro da Habitação (4839) - Vícios de Construção (10588 DIREITO CIVIL (899) - Obrigações (7681) - Espécies de Contratos (9580) - Sistema Financeiro da Habitação (4839) - Programas de Arrendamento Residencial PAR (11804 DIREITO CIVIL (899) - Responsabilidade Civil (10431) - Indenização por Dano Moral (10433 DIREITO CIVIL (899) - Responsabilidade Civil (10431) - Indenização por Dano Material (10439,FALSE,ok,no,no,no,false
8001670-79.2021.8.05.0229,2021,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL (899) - Obrigações (7681) - Espécies de Contratos (9580) - Alienação Fiduciária (9582 DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) - Processo e Procedimento (8960) - Antecipação de Tutela / Tutela Específica (8961,FALSE,ok,no,no,no,false
5000634-61.2020.8.21.0029,2020,PROCEDIMENTO COMUM CÍVEL,"Cheque, Espécies de títulos de crédito, Obrigações, DIREITO CIVIL",FALSE,ok,no,no,no,false
0011907-74.2022.8.16.0035,2022,PROCEDIMENTO COMUM CÍVEL,Práticas Abusivas - Dano,FALSE,ok,no,no,no,false
0006508-10.2012.8.26.0238,2012,PROCEDIMENTO COMUM CÍVEL,Antecipação de Tutela / Tutela Específica - Concessão - Pensão por Morte (Art. 74/9) - Pedidos Genéricos Relativos aos Benefícios em Espécie,FALSE,ok,no,no,no,false
5001733-45.2022.8.24.0051,2022,PROCEDIMENTO COMUM CÍVEL,"Seguro, Contratos de Consumo, DIREITO DO CONSUMIDOR",FALSE,ok,no,no,no,false
0800419-56.2022.8.18.0028,2022,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL - Responsabilidade Civil - Indenização por Dano Material - Acidente de Trânsito,FALSE,ok,no,no,no,false
7001515-09.2021.8.22.0007,2021,PROCEDIMENTO COMUM CÍVEL,DIREITO PREVIDENCIRIO (195) - Pedidos Genéricos Relativos aos Benefícios em Espécie (6173) - Concessão (6177 DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) - Partes e Procuradores (8842) - Sucumbência (8874) - Honorários Advocatícios (10655 DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) - Tutela Provisória (9192) - Liminar (9196,FALSE,ok,no,no,no,false
0001946-03.2018.8.17.2370,2018,PROCEDIMENTO COMUM CÍVEL,Bens Públicos,FALSE,ok,no,no,no,false
5003305-80.2019.8.13.0525,2019,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL - Responsabilidade Civil - Indenização por Dano Moral - Acidente de Trânsito,FALSE,ok,no,no,no,false
5019027-92.2022.8.24.0930,2022,PROCEDIMENTO COMUM CÍVEL,"Contratos bancários, Espécies de contratos, Obrigações, DIREITO CIVIL",FALSE,ok,no,no,no,false
8001551-74.2019.8.05.0137,2019,PROCEDIMENTO COMUM CÍVEL,Indenização por Dano Moral (10433) Direito de Imagem (10437),FALSE,ok,no,no,no,false
5022223-07.2022.8.21.0008,2022,PROCEDIMENTO COMUM CÍVEL,"Transporte de coisas, Espécies de contratos, Obrigações, DIREITO CIVIL",FALSE,ok,no,no,no,false
5000433-85.2022.8.24.0071,2022,PROCEDIMENTO COMUM CÍVEL,"Indenização por dano material, Indenização por dano material, Responsabilidade civil, DIREITO CIVIL",FALSE,ok,no,no,no,false
5000637-25.2022.8.24.0235,2022,PROCEDIMENTO COMUM CÍVEL,"Auxílio-Acidente (Art. 86),Benefícios em Espécie,DIREITO PREVIDENCIÁRIO",FALSE,ok,no,no,no,false
0000055-92.2022.8.25.0038,2022,PROCEDIMENTO COMUM CÍVEL,DIREITO PROCESSUAL CIVIL E DO TRABALHO - Partes e Procuradores - Assistência Judiciária Gratuita - DIREITO PROCESSUAL CIVIL E DO TRABALHO - Tutela Provisória - Liminar,FALSE,ok,no,no,no,false
0003070-42.2021.8.27.2724,2021,PROCEDIMENTO COMUM CÍVEL,Reconhecimento / Dissolução / União Estável ou Concubinato / Família / DIREITO CIVIL,FALSE,ok,no,no,no,false
0825367-49.2019.8.15.2001,2019,PROCEDIMENTO COMUM CÍVEL,DIREITO DO CONSUMIDOR / CONTRATOS DE CONSUMO / SEGUR,FALSE,ok,no,no,no,false
7005417-17.2019.8.22.0014,2019,PROCEDIMENTO COMUM CÍVEL,DIREITO PROCESSUAL CIVIL E DO TRABALHO - Liquidação / Cumprimento / Execução - Obrigação de Fazer / Não Fazer,FALSE,ok,no,no,no,false
1065191-97.2022.8.26.0100,2022,PROCEDIMENTO COMUM CÍVEL,Indenização por Dano Material,FALSE,ok,no,no,no,false
1010969-57.2021.8.26.0637,2021,PROCEDIMENTO COMUM CÍVEL,Indenização por Dano Material,FALSE,ok,no,no,no,false
5003033-28.2017.8.21.0010,2017,PROCEDIMENTO COMUM CÍVEL,"Prestação de serviços, Espécies de contratos, Obrigações, DIREITO CIVIL",FALSE,ok,no,no,no,false
5000593-50.2017.4.03.6103,2017,PROCEDIMENTO COMUM CÍVEL,Indenização por Dano Material - Inclusão Indevida em Cadastro de Inadimplentes,FALSE,ok,no,no,no,false
5024588-26.2020.8.21.0001,2020,PROCEDIMENTO COMUM CÍVEL,"Cláusulas Abusivas,DIREITO DO CONSUMIDOR - Alienação fiduciária, Espécies de contratos, Obrigações, DIREITO CIVIL",FALSE,ok,no,no,no,false
1026037-07.2022.4.01.3300,2022,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL (899)  -  Responsabilidade Civil (10431)  -  Indenização por Dano Material (10439)  -  Acidente de Trânsito (10441,FALSE,ok,no,no,no,false
1000424-55.2014.8.26.0286,2014,PROCEDIMENTO COMUM CÍVEL,Espécies de Contratos - Contratos Bancários - Inadimplemento,FALSE,ok,no,no,no,false
7001787-16.2020.8.22.0014,2020,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL - Obrigaões - Inadimplemento - Perdas e Danos,FALSE,ok,no,no,no,false
0000429-90.2020.8.03.0006,2020,PROCEDIMENTO COMUM CÍVEL,,FALSE,ok,no,no,vazio,false
5001508-78.2019.8.13.0231,2019,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL - Obrigações - Inadimplemento - Juros de Mora - Legais / Contratuais - Limitação de Juros,FALSE,ok,no,no,no,false
0017362-20.2017.8.06.0117,2017,PROCEDIMENTO COMUM CÍVEL,Antecipação de Tutela / Tutela Específica - Obrigação de Fazer / Não Fazer,FALSE,ok,no,no,no,false
5000093-49.2022.8.24.0037,2022,PROCEDIMENTO COMUM CÍVEL,"Indenização por dano material, Indenização por dano material, Responsabilidade civil, DIREITO CIVIL",FALSE,ok,no,no,no,false
0804579-72.2015.8.05.0080,2015,PROCEDIMENTO COMUM CÍVEL,Vícios de Construção,FALSE,ok,no,no,no,false
1050993-24.2021.4.01.3300,2021,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL (899) - Obrigaões (7681) - Espécies de Contratos (9580) - Sistema Financeiro da Habitação (4839) - Vícios de Construção (10588 DIREITO CIVIL (899) - Responsabilidade Civil (10431) - Indenização por Dano Moral (10433 DIREITO DO CONSUMIDOR (1156) - Responsabilidade do Fornecedor (6220) - Indenização por Dano Material (7780,FALSE,ok,no,no,no,false
8000720-88.2018.8.05.0063,2018,PROCEDIMENTO COMUM CÍVEL,Indenização por Dano Moral,FALSE,ok,no,no,no,false
0020125-06.2021.8.17.3590,2021,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL (899) - Responsabilidade Civil (10431) - Indenizaão por Dano Material (10439 DIREITO CIVIL (899) - Responsabilidade Civil (10431) - Indenização por Dano Moral (10433 DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) - Liquidação / Cumprimento / Execução (9148) - Obrigação de Fazer / Não Fazer (10671,FALSE,ok,no,no,no,false
5004539-61.2021.8.21.0022,2021,PROCEDIMENTO COMUM CÍVEL,"Acidente de trânsito, Indenização por dano material, Responsabilidade civil, DIREITO CIVIL",FALSE,ok,no,no,no,false
0500738-83.2016.8.05.0250,2016,PROCEDIMENTO COMUM CÍVEL,Obrigação de Fazer / Não Fazer,FALSE,ok,no,no,no,false
5000583-18.2013.8.21.0022,2013,PROCEDIMENTO COMUM CÍVEL,"Indenização por dano material, Responsabilidade civil, DIREITO CIVIL",FALSE,ok,no,no,no,false
1002438-69.2020.8.26.0005,2020,PROCEDIMENTO COMUM CÍVEL,"Defeito, nulidade ou anulação - Empréstimo consignado",FALSE,ok,no,no,no,false
5013413-86.2022.8.21.0026,2022,PROCEDIMENTO COMUM CÍVEL,"Propriedade, Coisas, DIREITO CIVIL",FALSE,ok,no,no,no,false
1018305-81.2022.4.01.3200,2022,PROCEDIMENTO COMUM CÍVEL,DIREITO PREVIDENCIÁRIO (195)  -  Benefícios em Espécie (6094)  -  Auxílio-Acidente (Art. 86) (6107)  -  Incapacidade Laborativa Permanente (6109,FALSE,ok,no,no,no,false
1037213-64.2022.8.26.0224,2022,PROCEDIMENTO COMUM CÍVEL,Indenização por Dano Moral - Inclusão Indevida em Cadastro de Inadimplentes,FALSE,ok,no,no,no,false
0303167-56.2017.8.24.0019,2017,PROCEDIMENTO COMUM CÍVEL,"Rescisão / Resolução, Inadimplemento, Obrigações, DIREITO CIVIL - Locação de Móvel / Espécies de Contratos / Obrigações / DIREITO CIVIL",FALSE,ok,no,no,no,false
1003625-17.2020.8.11.0010,2020,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL (899) - Famlia (5626) - Alimentos (5779 DIREITO CIVIL (899) - Família (5626) - Relações de Parentesco (10577) - Guarda (5802 DIREITO CIVIL (899) - Família (5626) - Relações de Parentesco (10577) - Regulamentação de Visitas (5805 DIREITO CIVIL (899) - Família (5626) - Alimentos (5779) - Fixação (6239 DIREITO CIVIL (899) - Família (5626) - União Estável ou Concubinato (7656) - Reconhecimento / Dissolução (7677,FALSE,ok,no,no,no,false
0000719-52.2017.8.17.2001,2017,PROCEDIMENTO COMUM CÍVEL,Acidente de Trânsito,FALSE,ok,no,no,no,false
0808206-09.2021.8.19.0008,2021,PROCEDIMENTO COMUM CÍVEL,Indenização Por Dano Moral - Outros (30016),FALSE,ok,no,no,no,false
1000407-31.2022.8.11.0100,2022,PROCEDIMENTO COMUM CÍVEL,Consórcio,FALSE,ok,no,no,no,false
7001860-63.2021.8.22.0010,2021,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL (899) - Obrigaões (7681) - Inadimplemento (7691) - Rescisão / Resolução (10582,FALSE,ok,no,no,no,false
7002362-86.2022.8.22.0003,2022,PROCEDIMENTO COMUM CÍVEL,Fixação - Guarda - Exoneração,FALSE,ok,no,no,no,false
0800480-19.2022.8.20.5117,2022,PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL (899)  -  Obrigações (7681)  -  Espécies de Contratos (9580)  -  Alienação Fiduciária (9582,FALSE,ok,no,no,no,false
0708399-97.2012.8.26.0020,2012,Procedimento Comum Cível,Liminar,FALSE,ok,no,no,no,false
1013147-40.2018.8.26.0004,2018,Procedimento Comum Cível,Compra e Venda,FALSE,ok,no,no,no,false
1000915-39.2018.8.26.0022,2018,Procedimento Comum Cível,Perdas e Danos,FALSE,ok,no,no,no,false
0301262-03.2016.8.24.0067,2016,Procedimento Comum Cível,"Seguro, Acidente de Trânsito",FALSE,ok,no,no,no,false
0011665-73.2001.8.26.0100,2001,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
1011079-86.2018.8.26.0564,2018,Procedimento Comum Cível,"Indenização por Dano Material, Indenização por Dano Moral",FALSE,ok,no,no,no,false
1091694-58.2022.8.26.0100,2022,Procedimento Comum Cível,Práticas Abusivas,FALSE,ok,no,no,no,false
0004658-34.2013.8.14.0006,2013,Procedimento Comum Cível,"Interpretação ,  Revisão de Contrato",FALSE,ok,no,no,no,false
1002464-64.2013.8.26.0053,2013,Procedimento Comum Cível,Resgate de Contribuição,FALSE,ok,no,no,no,false
1005307-55.2020.8.26.0344,2020,Procedimento Comum Cível,Rescisão do contrato e devolução do dinheiro,FALSE,ok,no,no,no,false
0008266-16.2000.8.24.0039,2000,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
0007079-73.2013.8.24.0020,2013,Procedimento Comum Cível,"Bancários, Antecipação de Tutela / Tutela Específica",FALSE,ok,no,no,no,false
0031806-13.2001.8.26.0004,2001,Procedimento Comum Cível,Obrigações,FALSE,ok,no,no,no,false
1010550-52.2020.8.26.0320,2020,Procedimento Comum Cível,Obrigação de Fazer / Não Fazer,FALSE,ok,no,no,no,false
0300416-25.2019.8.24.0020,2019,Procedimento Comum Cível,"Responsabilidade civil, DIREITO CIVIL",FALSE,ok,no,no,no,false
0007541-73.2011.8.26.0269,2011,Procedimento Comum Cível,"Aposentadoria por Invalidez, Antecipação de Tutela / Tutela Específica",FALSE,ok,no,no,no,false
0017155-79.2019.8.25.0001,2019,Procedimento Comum Cível,DIREITO DO CONSUMIDOR - Responsabilidade do Fornecedor - Indenização por Dano Material - DIREITO DO CONSUMIDOR - Dever de Informação - DIREITO DO CONSUMIDOR - Práticas Abusivas - DIREITO DO CONSUMIDOR - Oferta e Publicidade - DIREITO DO CONSUMIDOR - Irregularidade no atendimento -,FALSE,ok,no,no,no,false
0033300-10.1997.8.26.0114,1997,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
0024917-77.2010.8.24.0038,2010,Procedimento Comum Cível,Indenização por Dano Material,FALSE,ok,no,no,no,false
1003029-21.2017.8.26.0495,2017,Procedimento Comum Cível,Indenização por Dano Material,FALSE,ok,no,no,no,false
1022361-35.2015.8.26.0562,2015,Procedimento Comum Cível,"Indenização por Dano Material, Antecipação de Tutela / Tutela Específica, Indenização por Dano Moral",FALSE,ok,no,no,no,false
0070381-26.2012.8.26.0224,2012,Procedimento Comum Cível,Interpretação / Revisão de Contrato,FALSE,ok,no,no,no,false
0452829-62.2011.8.06.0001,2011,Procedimento Comum Cível,Capitalização / Anatocismo,FALSE,ok,no,no,no,false
0010031-95.2003.8.26.0286,2003,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
1000179-54.2014.8.26.0606,2014,Procedimento Comum Cível,Interpretação / Revisão de Contrato,FALSE,ok,no,no,no,false
1001938-71.2019.8.26.0511,2019,Procedimento Comum Cível,Tutela de Urgência,FALSE,ok,no,no,no,false
1041622-83.2022.8.26.0224,2022,Procedimento Comum Cível,Indenização por Dano Moral,FALSE,ok,no,no,no,false
1004033-07.2015.8.26.0223,2015,Procedimento Comum Cível,"Bancários, Interpretação / Revisão de Contrato",FALSE,ok,no,no,no,false
0165422-04.2012.8.26.0100,2012,Procedimento Comum Cível,Interpretação / Revisão de Contrato,FALSE,ok,no,no,no,false
1032143-50.2021.8.26.0564,2021,Procedimento Comum Cível,Reintegração,FALSE,ok,no,no,no,false
1002041-53.2020.8.26.0411,2020,Procedimento Comum Cível,Indenização por Dano Material,FALSE,ok,no,no,no,false
0056039-15.2013.8.17.0001,2013,Procedimento Comum Cível,"Seguro                                                                                                                                                                                                  , DPVAT                                                                                                                                                                                                   ",FALSE,ok,no,no,no,false
0006340-55.2003.8.24.0019,2003,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
1019922-32.2018.8.26.0114,2018,Procedimento Comum Cível,Perdas e Danos,FALSE,ok,no,no,no,false
1000840-15.2020.8.26.0447,2020,Procedimento Comum Cível,Promessa de Compra e Venda,FALSE,ok,no,no,no,false
1001555-26.2022.8.26.0564,2022,Procedimento Comum Cível,Indenização por Dano Moral,FALSE,ok,no,no,no,false
1003327-19.2014.8.26.0236,2014,Procedimento Comum Cível,"Obrigações, DIREITO CIVIL",FALSE,ok,no,no,no,false
0047230-02.2014.8.17.0001,2014,Procedimento Comum Cível,Espécies de Contratos,FALSE,ok,no,no,no,false
0197094-58.1997.8.26.0002,1997,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
1003929-87.2019.8.26.0477,2019,Procedimento Comum Cível,Pagamento,FALSE,ok,no,no,no,false
0174111-76.2008.8.26.0100,2008,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
0025326-38.2019.8.26.0602,2019,Procedimento Comum Cível,Prestação de Serviços,FALSE,ok,no,no,no,false
0004251-20.2006.8.26.0562,2006,Procedimento Comum Cível,DIREITO CIVIL - Responsabilidade Civil - Indenização por Dano Material - Acidente de Trânsito,FALSE,ok,no,no,no,false
0017596-55.2013.8.26.0482,2013,Procedimento Comum Cível,Obrigações,FALSE,ok,no,no,no,false
0307137-81.2019.8.24.0023,2019,Procedimento Comum Cível,Seguro,FALSE,ok,no,no,no,false
1004421-24.2019.8.26.0269,2019,Procedimento Comum Cível,"Defeito, nulidade ou anulação, Arresto de Embarcação, Inclusão Indevida em Cadastro de Inadimplentes, Indenização por Dano Moral",FALSE,ok,no,no,no,false
1004328-58.2015.8.26.0477,2015,Procedimento Comum Cível,Indenização por Dano Moral,FALSE,ok,no,no,no,false
0002137-30.2006.8.24.0024,2006,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
1002984-33.2020.8.26.0197,2020,Procedimento Comum Cível,Transação,FALSE,ok,no,no,no,false
0004412-55.2008.8.26.0337,2008,Procedimento Comum Cível,Perdas e Danos,FALSE,ok,no,no,no,false
1026758-84.2015.8.26.0224,2015,Procedimento Comum Cível,Seguro,FALSE,ok,no,no,no,false
1026775-57.2014.8.26.0224,2014,Procedimento Comum Cível,Incapacidade Laborativa Permanente,FALSE,ok,no,no,no,false
0221887-79.2021.8.06.0001,2021,Procedimento Comum Cível,Interpretação / Revisão de Contrato,FALSE,ok,no,no,no,false
0002783-65.2010.8.26.0114,2010,Procedimento Comum Cível,Indenização por Dano Moral,FALSE,ok,no,no,no,false
0026825-28.2009.8.24.0064,2009,Procedimento Comum Cível,Bancários,FALSE,ok,no,no,no,false
1003922-66.2015.8.26.0047,2015,Procedimento Comum Cível,Esbulho / Turbação / Ameaça,FALSE,ok,no,no,no,false
0032372-38.2003.8.26.0053,2003,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
0011400-98.2006.8.26.0099,2006,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
0011559-18.2013.8.26.0577,2013,Procedimento Comum Cível,Alienação Fiduciária,FALSE,ok,no,no,no,false
1011625-34.2019.8.26.0071,2019,Procedimento Comum Cível,Seguro,FALSE,ok,no,no,no,false
1005080-91.2016.8.26.0704,2016,Procedimento Comum Cível,"Defeito, nulidade ou anulação, Indenização por Dano Material",FALSE,ok,no,no,no,false
1071678-88.2019.8.26.0100,2019,Procedimento Comum Cível,Acidente de Trânsito,FALSE,ok,no,no,no,false
1004753-96.2019.8.26.0428,2019,Procedimento Comum Cível,Transporte Rodoviário,FALSE,ok,no,no,no,false
1001925-10.2020.8.26.0197,2020,Procedimento Comum Cível,Contratos Bancários,FALSE,ok,no,no,no,false
0000883-57.2007.8.26.0565,2007,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
1003057-31.2017.8.26.0481,2017,Procedimento Comum Cível,Acidente de Trânsito,FALSE,ok,no,no,no,false
0001275-14.2009.8.26.0666,2009,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
1016941-32.2019.8.26.0005,2019,Procedimento Comum Cível,Contratos Bancários,FALSE,ok,no,no,no,false
1003244-47.2019.8.26.0197,2019,Procedimento Comum Cível,"Defeito, nulidade ou anulação",FALSE,ok,no,no,no,false
1014482-96.2018.8.26.0068,2018,Procedimento Comum Cível,Seguro,FALSE,ok,no,no,no,false
1009054-17.2017.8.26.0506,2017,Procedimento Comum Cível,Responsabilidade do Fornecedor,FALSE,ok,no,no,no,false
0002297-24.1998.8.24.0028,1998,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
0020129-85.2016.8.14.0006,2016,Procedimento Comum Cível,"Interpretação ,  Revisão de Contrato",FALSE,ok,no,no,no,false
1006847-13.2020.8.26.0127,2020,Procedimento Comum Cível,,FALSE,ok,no,no,vazio,false
1000477-66.2020.8.26.0111,2020,Procedimento Comum Cível,"Indenização por Dano Moral, Indenização por Dano Material",FALSE,ok,no,no,no,false
0001402-32.2004.8.26.0114,2004,Procedimento Comum Cível,Investigação de Paternidade,FALSE,ok,no,no,no,false
0843087-28.2021.8.12.0001,2021,Procedimento Comum Cível,IPVA - Imposto Sobre Propriedade de Veículos Automotores,FALSE,ok,no,no,no,false
0008338-94.2013.8.26.0005,2013,Procedimento Comum Cível,"Indenização por Dano Moral, Indenização por Dano Material",FALSE,ok,no,no,no,false
