cnj_number,doc_id_type,doc_id_number,canonical_name,canonical_type,cover_name,court,forum,court_section,nature,subject,laws_via_cnj_subject,pole,is_criminal,is_carta_precatoria
0001066-06.2018.4.03.6130,CPF,CPF,NOME,NOME,NOME,TRF3,,1a Vara / SP - Osasco,60 . CARTA PRECATORIA,CARTAS PRECATORIA/ROGATORIA/ORDEM - CRIMINAL   INTIMACAO P/ AUDIENCIA DE VIDEOCONFERENCIA EM 29/10/2018,,polo_passivo,TRUE,TRUE
5102596-33.2021.8.13.0024,CPF,CPF,NOME,NOME,NOME,TJMG,,Unidade Jurisdicional Criminal - 39º JD,[CRIMINAL] TERMO CIRCUNSTANCIADO,DIREITO PENAL / Crimes contra a Honra / Calúni,,polo_passivo,TRUE,FALSE
0014421-72.2018.8.21.9000,CPF,CPF,NOME,NOME,NOME,TJRS,,,recurso civel,procedimento juizado especial (fazenda),,polo_passivo,FALSE,FALSE
0001221-49.2020.8.16.0146,CPF,CPF,NOME,NOME,NOME,TJPR,1ª Vara de Execução de Penas e Medidas Alternativas e Cartas Precatórias Criminais de Curitiba,,- Execução da Pena,,,polo_passivo,FALSE,FALSE
0000849-60.2008.8.06.0062,CPF,CPF,NOME,NOME,NOME,TJCE,,2ª Vara da Comarca de Cascavel - Cascavel,Art.  ctb - condução embriagado ou drogado,Crimes de Trânsito,"- Artigo 312 da Lei nº 9.503 de 23 de Setembro de 1997
- Artigo 311 da Lei nº 9.503 de 23 de Setembro de 1997
- Artigo 310 da Lei nº 9.503 de 23 de Setembro de 1997
- Artigo 309 da Lei nº 9.503 de 23 de Setembro de 1997
- Artigo 308 da Lei nº 9.503 de 23 de Setembro de 1997
- Artigo 307 da Lei nº 9.503 de 23 de Setembro de 1997
- Artigo 306 da Lei nº 9.503 de 23 de Setembro de 1997
- Artigo 305 da Lei nº 9.503 de 23 de Setembro de 1997
- Artigo 304 da Lei nº 9.503 de 23 de Setembro de 1997
- Artigo 303 da Lei nº 9.503 de 23 de Setembro de 1997
- Artigo 302 da Lei nº 9.503 de 23 de Setembro de 1997",polo_passivo,TRUE,FALSE
0002770-93.2017.8.26.0252,CPF,CPF,NOME,NOME,NOME,TJSP,,Comarca,Cumprimento de Sentença,Nota Promissória,"- Artigo 57 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 56 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 55 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 54 do Decreto nº 2.044 de 31 de Dezembro de 1908",polo_passivo,FALSE,FALSE
0005113-44.2005.8.21.0051,CPF,CPF,NOME,NOME,NOME,TJRS,,Vara Adjunta do JEC,juizado especial cível (jec),execução extrajudicial,,polo_passivo,FALSE,FALSE
0021067-30.2005.8.26.0007,CPF,CPF,NOME,NOME,NOME,TJSP,Foro Regional VII - Itaquera,2ª Vara Cível,Reintegração / Manutenção de Posse,Posse,"- Artigo 1224 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1223 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1222 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1221 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1220 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1219 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1218 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1217 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1216 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1215 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1214 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1213 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1212 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1211 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1210 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1209 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1208 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1207 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1206 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1205 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1204 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1203 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1202 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1201 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1200 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1199 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1198 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1197 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1196 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_passivo,FALSE,FALSE
0021067-30.2005.8.26.0007,CPF,CPF,NOME,NOME,NOME,TJSP,Foro Regional VII - Itaquera,2ª Vara Cível,Reintegração / Manutenção de Posse,Posse,"- Artigo 1224 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1223 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1222 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1221 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1220 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1219 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1218 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1217 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1216 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1215 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1214 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1213 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1212 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1211 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1210 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1209 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1208 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1207 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1206 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1205 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1204 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1203 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1202 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1201 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1200 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1199 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1198 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1197 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1196 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_passivo,FALSE,FALSE
0011070-54.2020.5.15.0136,CPF,CPF,NOME,NOME,NOME,TRT15,,Vara do Trabalho de Pirassununga,Embargos de Terceiro Cível,Penhora Online / BACEN JUD,,polo_passivo,FALSE,FALSE
0011070-54.2020.5.15.0136,CPF,CPF,NOME,NOME,NOME,TRT15,,Vara do Trabalho de Pirassununga,Embargos de Terceiro Cível,Penhora Online / BACEN JUD,,polo_passivo,FALSE,FALSE
0000663-92.2020.8.16.0141,CPF,CPF,NOME,NOME,NOME,TJPR,Juizado Especial Cível de Realeza,,- Execução de Título Extrajudicial,4980 - Nota Promissória,"- Artigo 57 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 56 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 55 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 54 do Decreto nº 2.044 de 31 de Dezembro de 1908",polo_passivo,FALSE,FALSE
0001109-35.2019.8.19.0016,CPF,CPF,NOME,NOME,NOME,TJRJ,Comarca de Carmo,Juizado Especial Adjunto Criminal,Medidas Protetivas de urgência (Lei Maria da Penha),"Medidas Protetivas - Prestação de Alimentos Provisionais Ou Provisórios - Medidas Protetivas; Não Aproximação da Ofendida, Seus Familiares e Testemunhas - Medidas Protetivas, fixando um limite minimo de 300 metros; Proibição de Contato Com a Ofendida, Seus Familiares e Testemunhas",,polo_ativo,FALSE,FALSE
0057400-38.2002.5.15.0105,CPF,CPF,NOME,NOME,NOME,TRT15,,VARA DO TRABALHO DE CAMPO LIMPO PAULISTA,RO - Recurso Ordinário,,,polo_ativo,FALSE,FALSE
1509703-75.2020.8.26.0228,CPF,CPF,NOME,NOME,NOME,TJSP,,21ª Vara Criminal,Procedimento Especial da Lei Antitóxicos,Furto Qualificado,"- Parágrafo 4 Artigo 155 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
- Artigo 155 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940",polo_passivo,TRUE,FALSE
1008564-76.2016.8.26.0361,CPF,CPF,NOME,NOME,NOME,TJSP,,2ª Vara Cível - Foro de Mogi das Cruzes,Usucapião,"Usucapião Extraordinária, Aquisição, Posse, Propriedade",,polo_ativo,FALSE,FALSE
1049033-85.2019.8.26.0224,CPF,CPF,NOME,NOME,NOME,TJSP,Foro de Guarulhos,6ª Vara de Família e Sucessões,Alvará Judicial - Lei /80,Levantamento de Valor,"- Parágrafo 3 Artigo 537 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 537 da Lei nº 13.105 de 16 de Março de 2015
- Parágrafo 1 Artigo 526 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 526 da Lei nº 13.105 de 16 de Março de 2015
- Inciso IV do Artigo 520 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 520 da Lei nº 13.105 de 16 de Março de 2015
- Parágrafo 2 Artigo 916 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 916 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 908 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 906 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 905 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 904 da Lei nº 13.105 de 16 de Março de 2015",polo_ativo,FALSE,FALSE
5012581-47.2021.8.13.0079,CPF,CPF,NOME,NOME,NOME,TJMG,,Vara Cível,[CÍVEL] PROCEDIMENTO COMUM CÍVEL,DIREITO DO CONSUMIDOR (1156) - Responsabilidade do Fornecedor (6220) - Indenização por Dano Moral (7779 DIREITO DO CONSUMIDOR (1156) - Práticas Abusivas (11811 DIREITO DO CONSUMIDOR (1156) - Irregularidade no atendimento (11864,,polo_ativo,FALSE,FALSE
5006271-70.2019.8.13.0313,CPF,CPF,NOME,NOME,NOME,TJMG,Vara Cível,2,DESPEJO POR FALTA DE PAGAMENTO CUMULADO COM COBRANÇA (94),DIREITO CIVIL - Obrigações - Espécies de Contratos - Locação de Imóvel - Despejo por Denúncia Vazia - DIREITO CIVIL - Obrigações - Inadimplemento - Rescisão / Resolução - DIREITO CIVIL - Obrigações - Inadimplemento - Correção Monetária - DIREITO CIVIL - Obrigações - Inadimplemento - Cláusula Penal - DIREITO CIVIL - Obrigações - Inadimplemento - Juros de Mora - Legais / Contratuais,,polo_ativo,TRUE,FALSE
0003851-24.2016.4.01.3815,CPF,CPF,NOME,NOME,NOME,TRF1,,JEF ADJ SÃO JOÃO DEL REI,436 - Procedimento do Juizado Especial Cível,6101 - AuxílioDoença Previdenciário,,polo_ativo,FALSE,FALSE
5105205-42.2020.4.02.9666,CPF,CPF,NOME,NOME,NOME,TRF2,,Gabinete da Presidência,Requisição de Pequeno Valor - JEF -  Requisições de Pagamento,,,polo_ativo,FALSE,FALSE
0009299-45.2006.4.03.6119,CPF,CPF,NOME,NOME,NOME,TRF3,,2a Vara / SP - Guarulhos,126 . MANDADO DE SEGURANCA CIVEL,APOSENTADORIA POR TEMPO DE SERVICO (ART.52/54) - BENEFICIOS EM ESPECIE - DIREITO PREVIDENCIARIO,,polo_ativo,FALSE,FALSE
0000955-70.2013.8.11.0106,CPF,CPF,NOME,NOME,NOME,TJMT,,,APELAÇÃO CRIMINAL,DIREITO PENAL (287) - Crimes Previstos na Legislação Extravagante (3603) - Crimes de Trânsito (3632,,polo_ativo,TRUE,FALSE
0554365-88.2010.8.21.7000,CPF,CPF,NOME,NOME,NOME,TJRS,,Tribunal,recurso especial,alienacao fiduciaria,,polo_passivo,FALSE,FALSE
0800404-68.2019.8.15.2003,CPF,CPF,NOME,NOME,NOME,TJPB,,5a. VARA REGIONAL DE MANGABEIRA,Alimentos - Lei Especial Nº .478/68,Fixação (6239) - Fixação (6239),- Artigo 1694 da Lei nº 10.406 de 10 de Janeiro de 2002,polo_passivo,FALSE,FALSE
5000761-60.2022.8.13.0446,CPF,CPF,NOME,NOME,NOME,TJMG,,,[CÍVEL] CARTA PRECATÓRIA CÍVEL,DIREITO PROCESSUAL CIVIL E DO TRABALHO / Objetos de cartas precatórias/de ordem / Diligência,,polo_passivo,FALSE,TRUE
9004227-39.2016.8.21.0039,CPF,CPF,NOME,NOME,NOME,TJRS,,Vara do JEC,procedimento do juizado especial cível,inclusão indevida em cadastro de inadimplentes :: competência do juizado especial cível,,polo_ativo,FALSE,FALSE
1000926-40.2017.8.26.0366,CPF,CPF,NOME,NOME,NOME,TJSP,,1ª Vara,Despejo por Falta de Pagamento Cumulado Com Cobrança,Locação de Imóvel,,polo_passivo,FALSE,FALSE
0700866-82.2015.8.02.0042,CPF,CPF,NOME,NOME,NOME,TJAL,,Comarca,Habilitação de Crédito,Classificação de créditos,,polo_ativo,FALSE,FALSE
0000771-40.2007.8.25.0008,CPF,CPF,NOME,NOME,NOME,TJSE,,,Ação de Alimentos de Infância e Juventude,,,polo_passivo,FALSE,FALSE
0142800-81.2001.5.15.0096,CPF,CPF,NOME,NOME,NOME,TRT15,,VARA DO TRABALHO DE JUNDIAÍ 3A,ROPS - RECURSO ORDINÁRIO EM PROCEDIMENTO SUMARÍSSIMO,,,polo_passivo,FALSE,FALSE
5256359-47.2022.8.09.0051,CPF,CPF,NOME,NOME,NOME,TJGO,Vara da Fazenda Pública Municipal,,- PROCESSO CÍVEL E DO TRABALHO -> Processo de Execução -> Execução Fiscal,5952 - DIREITO TRIBUTÁRIO -> Impostos -> IPTU/ Imposto Predial e Territorial Urbano - CF 1988; CTN; Sum 589 STF; Sum 668 STF; Sum 724 STF; Sum 166 STJ.,"- Artigo 34 da Lei nº 5.172 de 25 de Outubro de 1966
- Artigo 33 da Lei nº 5.172 de 25 de Outubro de 1966
- Artigo 32 da Lei nº 5.172 de 25 de Outubro de 1966
- Inciso I do Artigo 156 da Constituição Federal de 1988
- Artigo 156 da Constituição Federal de 1988",polo_passivo,FALSE,FALSE
5001350-83.2018.4.03.0000,CPF,CPF,NOME,NOME,NOME,TRF3,,Gab. 17 - DES. FED. MAURICIO KATO,HABEAS CORPUS CRIMINAL (307),Contrabando ou descaminho (3574),- Artigo 334 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940,polo_ativo,TRUE,FALSE
5001998-22.2021.8.13.0687,CPF,CPF,NOME,NOME,NOME,TJMG,,Vara Cível,[CÍVEL] MONITÓRIA,DIREITO CIVIL / Obrigações / Espécies de Títulos de Crédito / Duplicat,"- Artigo 926 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 925 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 924 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 923 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 922 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 921 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_passivo,FALSE,FALSE
0003891-87.2019.8.16.0019,CPF,CPF,NOME,NOME,NOME,TJPR,,,- Carta Precatória Criminal,"12385 - Divulgação de cena de estupro, sexo ou pornografia",- Artigo 2 da Lei nº 13.718 de 24 de Setembro de 2018,polo_passivo,TRUE,TRUE
5133718-69.2018.8.13.0024,CPF,CPF,NOME,NOME,NOME,TJMG,,2ª Vara Cível  da Comarca de Ribeirão das Neves,PROCEDIMENTO COMUM CÍVEL (7),Limitação de Juros (10586),"- Artigo 407 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 406 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_ativo,FALSE,FALSE
0227814-68.2018.8.19.0001,CPF,CPF,NOME,NOME,NOME,TJRJ,,,Ação Penal - Procedimento Sumário,,,polo_ativo,TRUE,FALSE
1001542-21.2012.8.22.0004,CPF,CPF,NOME,NOME,NOME,TJRO,,1ª Vara do Juizado Especial Criminal - Ouro Preto,Carta Precatória (Juizado Criminal),Desacato,,polo_passivo,TRUE,TRUE
1029575-07.2019.4.01.0000,CPF,CPF,NOME,NOME,NOME,TRF1,,5ª Turma (Composição Integral),AGRAVO DE INSTRUMENTO (202),Equivalência salarial (4840),- Artigo 19 da Lei nº 10.150 de 21 de Dezembro de 2000,polo_passivo,FALSE,FALSE
5010938-54.2021.8.13.0079,CPF,CPF,NOME,NOME,NOME,TJMG,,Vara Cível,[CÍVEL] PROCEDIMENTO COMUM CÍVEL,DIREITO CIVIL (899) - Obrigações (7681) - Inadimplemento (7691 DIREITO CIVIL (899) - Responsabilidade Civil (10431) - Indenização por Dano Moral (10433 DIREITO DO CONSUMIDOR (1156) - Contratos de Consumo (7771) - Consórcio (7619,"- Artigo 53 da Lei nº 8.078 de 11 de Setembro de 1990
- Parágrafo 2 Artigo 53 da Lei nº 8.078 de 11 de Setembro de 1990
- Artigo 944 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 927 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 186 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 5 da Constituição Federal de 1988
- Inciso X do Artigo 5 da Constituição Federal de 1988
- Parágrafo 1 Artigo 953 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 953 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_ativo,FALSE,FALSE
0707424-40.2020.8.07.0015,CPF,CPF,NOME,NOME,NOME,TJDF,,Vara,CARTA PRECATÓRIA CÍVEL,DIREITO PROCESSUAL CIVIL E DO TRABALHO (8826) - Objetos de cartas precatórias/de ordem (11781) - Atos executórios (11786,"- Parágrafo 4 Artigo 915 da Lei nº 13.105 de 16 de Março de 2015
- Parágrafo 2 Artigo 915 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 915 da Lei nº 13.105 de 16 de Março de 2015",polo_ativo,FALSE,TRUE
0015981-28.2018.8.16.0031,CPF,CPF,NOME,NOME,NOME,TJPR,,,- Pedido de Providências,11847 - Assistência Social,,polo_ativo,FALSE,FALSE
0000741-41.2010.8.26.0341,CPF,CPF,NOME,NOME,NOME,TJSP,Foro de Maracaí,Vara Única - Foro de Maracaí,Apreensão e Depósito de Coisa Vendida com Reserva de Domínio,,,polo_ativo,FALSE,FALSE
0000439-44.2020.8.16.0113,CPF,CPF,NOME,NOME,NOME,TJPR,Juizado Especial Criminal de Marialva,,- Termo Circunstanciado,12347 - Perturbação do trabalho ou do sossego alheios,- Artigo 42 do Decreto Lei nº 3.688 de 03 de Outubro de 1941,polo_ativo,TRUE,FALSE
0000305-70.2019.5.07.0010,CPF,CPF,NOME,NOME,NOME,TRT7,,,Consignação em Pagamento,,,polo_passivo,FALSE,FALSE
1004848-14.2017.8.26.0100,CPF,CPF,NOME,NOME,NOME,TJSP,Foro Central Cível,2ª Vara de Falências e Recuperações Judiciais,Recuperação Judicial,Recuperação judicial e Falência,,polo_ativo,FALSE,FALSE
0009396-29.2009.8.26.0020,CPF,CPF,NOME,NOME,NOME,TJSP,"Foro Regional XII - Nossa Senhora do Ó da Comarca de São Paulo, SP",Foro,Reintegração / Manutenção de Posse,Posse,"- Artigo 1224 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1223 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1222 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1221 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1220 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1219 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1218 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1217 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1216 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1215 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1214 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1213 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1212 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1211 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1210 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1209 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1208 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1207 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1206 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1205 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1204 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1203 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1202 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1201 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1200 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1199 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1198 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1197 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1196 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_passivo,FALSE,FALSE
0007072-23.2019.8.16.0011,CPF,CPF,NOME,NOME,NOME,TJPR,,,- Carta Precatória Criminal,3386 - Leve,- Artigo 129 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940,polo_passivo,TRUE,TRUE
5001318-46.2021.8.13.0878,CPF,CPF,NOME,NOME,NOME,TJMG,,Vara Única,[CÍVEL] AÇÃO DE EXIGIR CONTAS,DIREITO CIVIL / Sucessões / Administração de Heranç,"- Artigo 1356 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1355 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1354 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1353 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1352 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1351 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1350 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1349 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1348 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 1347 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_passivo,FALSE,FALSE
0005115-30.2012.8.26.0083,CPF,CPF,NOME,NOME,NOME,TJSP,,Vara Única,Monitória,Cheque,,polo_passivo,FALSE,FALSE
0016332-53.2014.8.22.0005,CPF,CPF,NOME,NOME,NOME,TJRO,,,Apelação,,,polo_ativo,FALSE,FALSE
5631112-36.2020.8.09.0029,CPF,CPF,NOME,NOME,NOME,TJGO,,,PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Conhecimento -> Procedimentos Especiais -> Procedimentos Especiais de Jurisdição Contenciosa -> Ação de Exigir Contas,DIREITO PROCESSUAL CIVIL E DO TRABALHO -> Liquidação / Cumprimento / Execução -> Obrigação de Fazer / Não Fazer -,"- Artigo 537 da Lei nº 13.105 de 16 de Março de 2015
- Artigo 536 da Lei nº 13.105 de 16 de Março de 2015",polo_ativo,FALSE,FALSE
8000117-65.2019.8.05.0035,CPF,CPF,NOME,NOME,NOME,TJBA,,,MONITóRIA,Nota Promissória,"- Artigo 57 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 56 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 55 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 54 do Decreto nº 2.044 de 31 de Dezembro de 1908",polo_ativo,FALSE,FALSE
0003409-11.2016.8.16.0031,CPF,CPF,NOME,NOME,NOME,TJPR,1ª Vara Cível de Guarapuava,,- Execução de Título Extrajudicial,4960 - Cédula de Crédito Bancário,,polo_passivo,FALSE,FALSE
0300184-77.2017.8.24.0086,CPF,CPF,NOME,NOME,NOME,TJSC,,Juízo da Vara Única da Comarca de Otacílio Costa,EXECUÇÃO DE TÍTULO EXTRAJUDICIAL,"Espécies de contratos, Obrigações, DIREITO CIVIL",,polo_passivo,FALSE,FALSE
5001265-40.2020.8.24.0055,CPF,CPF,NOME,NOME,NOME,TJSC,,Juízo da 1ª Vara da Comarca de Rio Negrinho,BUSCA E APREENSÃO EM ALIENAÇÃO FIDUCIÁRIA,"Contratos bancários, Espécies de contratos, Obrigações, DIREITO CIVIL",,polo_passivo,FALSE,FALSE
0011561-31.2012.8.21.0037,CPF,CPF,NOME,NOME,NOME,TJRS,,Vara do JEC,juizado especial cível (jec),reparação de danos,,polo_passivo,FALSE,FALSE
0100824-44.2014.8.20.0001,CPF,CPF,NOME,NOME,NOME,TJRN,,Comarca,Procedimento Sumário - Acidente de Trânsito,,,polo_passivo,FALSE,FALSE
1503188-68.2019.8.26.0548,CPF,CPF,NOME,NOME,NOME,TJSP,,,Inquérito Policial,Uso de documento falso,,polo_passivo,TRUE,FALSE
5000390-54.2019.8.24.0104,CPF,CPF,NOME,NOME,NOME,TJSC,,Juízo da Vara Única da Comarca de Ascurra,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL -  Juizado Especial Cível,"Indenização por dano moral, Indenização por dano moral, Responsabilidade civil, DIREITO CIVIL","- Artigo 944 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 927 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 186 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 5 da Constituição Federal de 1988
- Inciso X do Artigo 5 da Constituição Federal de 1988
- Parágrafo 1 Artigo 953 da Lei nº 10.406 de 10 de Janeiro de 2002
- Artigo 953 da Lei nº 10.406 de 10 de Janeiro de 2002",polo_ativo,FALSE,FALSE
5048549-39.2021.8.09.0051,CPF,CPF,NOME,NOME,NOME,TJGO,,,PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Conhecimento -> Procedimento do Juizado Especial Cível,"DIREITO CIVIL -> Obrigações -> Espécies de Títulos de Crédito -> Nota Promissória - Decreto nº 2044/1908, arts. 54 a 57;","- Artigo 57 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 56 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 55 do Decreto nº 2.044 de 31 de Dezembro de 1908
- Artigo 54 do Decreto nº 2.044 de 31 de Dezembro de 1908",polo_ativo,FALSE,FALSE
5005402-96.2018.4.04.7113,CPF,CPF,NOME,NOME,NOME,TRF4,,,CUMPRIMENTO DE SENTENÇA,"Multas e demais Sanções, Infração Administrativa, Atos Administrativos, DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO",,polo_passivo,FALSE,FALSE
